"county_code","date_id","Trump","Clinton","Johnson","Stein"
45009,1001,2.35,1.98,0,0
45011,1001,6.01,2.60,0,0
45013,1001,4.33,4.10,0,0
45015,1001,3.60,2.91,0,0
45017,1001,3.39,3.39,0,0
45019,1001,4.19,4.18,0,0
45021,1001,4.71,3.28,0,0
45023,1001,5.21,3.94,0,0
45025,1001,4.13,2.91,0,0
45027,1001,2.60,2.14,0,0
45029,1001,2.64,2.80,0,0
45031,1001,4.26,3.62,0,0
45033,1001,2.72,3.31,0,0
45035,1001,3.32,3.53,0,0
45037,1001,3.56,2.90,0,0
45039,1001,3.45,2.11,0,0
45041,1001,4.09,3.35,0,0
45043,1001,3.66,3.63,0,0
45045,1001,4.28,3.91,0,0
45047,1001,2.84,2.73,0,0
45049,1001,4.06,3.42,0,0
45051,1001,4.28,3.72,0,0
45053,1001,3.79,2.53,0,0
45055,1001,3.62,2.98,0,0
45057,1001,3.20,3.63,0,0
45059,1001,3.32,3.29,0,0
45061,1001,2.78,2.29,0,0
45063,1001,3.58,3.28,0,0
45065,1001,4.02,3.02,0,0
45067,1001,3.29,2.39,0,0
45069,1001,2.15,2.07,0,0
45071,1001,2.29,2.89,0,0
45073,1001,3.98,3.66,0,0
45075,1001,4.30,3.10,0,0
45077,1001,4.17,4.03,0,0
45079,1001,4.09,3.76,0,0
45081,1001,3.70,2.80,0,0
45083,1001,3.95,3.62,0,0
45085,1001,3.13,2.79,0,0
45087,1001,3.01,3.27,0,0
45089,1001,2.71,2.40,0,0
45091,1001,4.27,3.89,0,0
46003,1001,1.84,4.29,0,0
46005,1001,2.86,2.24,0,0
46007,1001,4.03,3.23,0,0
46009,1001,2.08,3.12,0,0
46011,1001,3.20,6.10,0,0
46013,1001,3.49,4.64,0,0
46015,1001,4.63,2.57,0,0
46017,1001,2.38,0.00,0,0
46019,1001,2.63,2.77,0,0
46021,1001,6.45,3.23,0,0
46023,1001,2.36,2.00,0,0
46025,1001,6.00,2.00,0,0
46027,1001,4.35,5.55,0,0
46029,1001,4.21,4.04,0,0
46031,1001,2.50,1.88,0,0
46033,1001,3.66,3.89,0,0
46035,1001,2.63,3.33,0,0
46037,1001,1.73,1.30,0,0
46039,1001,3.65,5.11,0,0
46041,1001,2.05,1.54,0,0
46043,1001,2.80,2.80,0,0
46045,1001,3.80,4.43,0,0
46047,1001,5.26,2.99,0,0
46049,1001,6.60,4.72,0,0
46051,1001,4.59,3.01,0,0
46053,1001,2.99,1.99,0,0
46055,1001,1.03,4.12,0,0
46057,1001,5.87,5.61,0,0
46059,1001,0.63,2.53,0,0
46061,1001,0.00,1.98,0,0
46063,1001,0.00,1.47,0,0
46065,1001,2.59,3.73,0,0
46067,1001,3.59,2.53,0,0
46069,1001,3.96,4.68,0,0
46071,1001,1.46,0.97,0,0
46073,1001,0.00,0.00,0,0
46075,1001,2.56,0.85,0,0
46077,1001,3.18,2.12,0,0
46079,1001,3.00,3.28,0,0
46081,1001,4.27,4.05,0,0
46083,1001,3.82,3.95,0,0
46085,1001,1.50,2.25,0,0
46087,1001,3.21,2.81,0,0
46089,1001,1.49,3.48,0,0
46091,1001,3.01,1.81,0,0
46093,1001,3.87,3.13,0,0
46095,1001,0.00,5.08,0,0
46097,1001,2.65,2.12,0,0
46099,1001,4.28,3.40,0,0
46101,1001,2.58,3.57,0,0
46103,1001,3.00,3.18,0,0
46105,1001,2.84,4.96,0,0
46107,1001,2.52,3.14,0,0
46109,1001,4.15,3.11,0,0
46111,1001,0.83,0.83,0,0
46113,1001,1.71,1.84,0,0
46115,1001,9.16,3.44,0,0
46117,1001,1.72,0.00,0,0
46119,1001,2.36,3.20,0,0
46121,1001,1.62,2.16,0,0
46123,1001,1.57,4.19,0,0
46125,1001,2.70,2.70,0,0
46127,1001,3.01,4.13,0,0
46129,1001,0.00,0.00,0,0
46135,1001,3.52,3.84,0,0
46137,1001,5.08,0.00,0,0
47001,1001,4.49,3.69,0,0
47003,1001,4.24,3.47,0,0
47005,1001,4.76,2.87,0,0
47007,1001,2.95,4.27,0,0
47009,1001,3.64,3.38,0,0
47011,1001,3.73,3.61,0,0
47013,1001,4.26,3.12,0,0
47015,1001,3.46,3.58,0,0
47017,1001,4.45,3.72,0,0
47019,1001,3.11,3.37,0,0
47021,1001,3.41,3.20,0,0
47023,1001,4.45,4.14,0,0
47025,1001,4.57,3.24,0,0
47027,1001,1.98,2.31,0,0
47029,1001,3.08,3.17,0,0
47031,1001,2.52,3.31,0,0
47033,1001,3.37,2.30,0,0
47035,1001,3.66,3.80,0,0
47037,1001,4.14,3.97,0,0
47039,1001,3.17,3.32,0,0
47041,1001,3.01,3.43,0,0
47043,1001,4.35,3.36,0,0
47045,1001,4.36,3.80,0,0
47047,1001,4.10,3.70,0,0
47049,1001,5.33,2.76,0,0
47051,1001,4.07,4.51,0,0
47053,1001,4.23,3.79,0,0
47055,1001,2.47,2.75,0,0
47057,1001,3.68,3.17,0,0
47059,1001,4.61,3.93,0,0
47061,1001,2.90,4.08,0,0
47063,1001,3.59,3.29,0,0
47065,1001,3.87,3.62,0,0
47067,1001,2.50,5.00,0,0
47069,1001,4.35,1.66,0,0
47071,1001,3.28,2.51,0,0
47073,1001,3.48,3.59,0,0
47075,1001,2.36,2.72,0,0
47077,1001,3.58,3.47,0,0
47079,1001,3.72,3.03,0,0
47081,1001,3.54,3.30,0,0
47083,1001,3.79,2.96,0,0
47085,1001,3.75,7.85,0,0
47087,1001,4.05,2.35,0,0
47089,1001,2.60,3.17,0,0
47091,1001,3.29,3.29,0,0
47093,1001,4.20,4.18,0,0
47095,1001,1.33,0.67,0,0
47097,1001,3.04,2.60,0,0
47099,1001,4.75,4.45,0,0
47101,1001,2.84,3.74,0,0
47103,1001,3.12,3.63,0,0
47105,1001,3.43,3.51,0,0
47107,1001,2.80,3.08,0,0
47109,1001,2.62,1.78,0,0
47111,1001,4.86,3.93,0,0
47113,1001,4.14,3.82,0,0
47115,1001,4.22,4.39,0,0
47117,1001,2.88,3.60,0,0
47119,1001,4.44,4.18,0,0
47121,1001,2.68,3.42,0,0
47123,1001,3.06,4.79,0,0
47125,1001,3.29,3.22,0,0
47127,1001,3.58,3.41,0,0
47129,1001,5.29,4.59,0,0
47131,1001,5.51,3.77,0,0
47133,1001,4.61,2.72,0,0
47135,1001,3.10,4.76,0,0
47137,1001,4.37,2.73,0,0
47139,1001,3.50,4.77,0,0
47141,1001,3.56,3.23,0,0
47143,1001,3.51,3.35,0,0
47145,1001,3.84,3.88,0,0
47147,1001,4.68,3.75,0,0
47149,1001,3.55,3.64,0,0
47151,1001,5.10,4.53,0,0
47153,1001,2.87,5.32,0,0
47155,1001,3.96,3.59,0,0
47157,1001,3.67,3.36,0,0
47159,1001,2.97,3.81,0,0
47161,1001,2.69,2.40,0,0
47163,1001,4.51,4.17,0,0
47165,1001,4.30,4.07,0,0
47167,1001,4.62,3.53,0,0
47169,1001,3.35,2.17,0,0
47171,1001,4.85,4.02,0,0
47173,1001,4.77,3.53,0,0
47175,1001,3.06,2.42,0,0
47177,1001,4.77,3.77,0,0
47179,1001,4.07,4.23,0,0
47181,1001,3.81,3.69,0,0
47183,1001,2.97,3.75,0,0
47185,1001,2.52,3.00,0,0
47187,1001,4.17,4.33,0,0
47189,1001,4.74,4.41,0,0
48001,1001,3.25,3.38,0,0
48003,1001,3.09,2.36,0,0
48005,1001,3.24,2.80,0,0
48007,1001,3.50,3.55,0,0
48009,1001,2.90,3.54,0,0
48011,1001,4.08,6.12,0,0
48013,1001,2.99,3.11,0,0
48015,1001,3.18,3.29,0,0
48017,1001,5.49,3.03,0,0
48019,1001,5.48,3.52,0,0
48021,1001,3.57,3.24,0,0
48023,1001,2.61,2.61,0,0
48025,1001,2.82,2.90,0,0
48027,1001,3.09,2.86,0,0
48029,1001,3.60,3.15,0,0
48031,1001,3.03,1.95,0,0
48033,1001,0.00,6.25,0,0
48035,1001,3.08,2.98,0,0
48037,1001,3.17,3.40,0,0
48039,1001,4.12,3.52,0,0
48041,1001,4.14,3.98,0,0
48043,1001,4.34,2.98,0,0
48045,1001,2.56,2.56,0,0
48047,1001,4.51,2.78,0,0
48049,1001,3.21,3.06,0,0
48051,1001,2.38,3.47,0,0
48053,1001,3.27,3.64,0,0
48055,1001,4.96,4.42,0,0
48057,1001,5.21,3.30,0,0
48059,1001,3.94,3.37,0,0
48061,1001,3.73,2.95,0,0
48063,1001,3.05,3.58,0,0
48065,1001,3.85,3.55,0,0
48067,1001,3.01,3.27,0,0
48069,1001,3.20,4.09,0,0
48071,1001,3.06,2.99,0,0
48073,1001,2.87,3.53,0,0
48075,1001,2.06,2.32,0,0
48077,1001,2.45,2.65,0,0
48079,1001,1.89,9.43,0,0
48081,1001,7.30,3.65,0,0
48083,1001,5.99,2.84,0,0
48085,1001,4.00,3.73,0,0
48087,1001,4.55,4.55,0,0
48089,1001,2.77,2.31,0,0
48091,1001,4.16,4.01,0,0
48093,1001,1.90,2.21,0,0
48095,1001,2.08,3.75,0,0
48097,1001,3.67,3.26,0,0
48099,1001,2.91,3.20,0,0
48101,1001,8.80,1.60,0,0
48103,1001,3.70,2.59,0,0
48105,1001,0.99,2.97,0,0
48107,1001,3.55,1.94,0,0
48109,1001,2.64,1.65,0,0
48111,1001,2.22,3.17,0,0
48113,1001,3.88,3.38,0,0
48115,1001,2.23,3.17,0,0
48117,1001,2.44,3.10,0,0
48119,1001,2.27,3.64,0,0
48121,1001,4.31,4.21,0,0
48123,1001,4.46,3.30,0,0
48125,1001,0.68,2.05,0,0
48127,1001,2.13,2.58,0,0
48129,1001,3.47,3.97,0,0
48131,1001,3.47,3.78,0,0
48133,1001,5.06,6.94,0,0
48135,1001,3.32,3.09,0,0
48137,1001,4.31,3.35,0,0
48139,1001,3.69,3.39,0,0
48141,1001,3.60,3.11,0,0
48143,1001,4.04,4.12,0,0
48145,1001,3.70,3.53,0,0
48147,1001,2.95,2.71,0,0
48149,1001,3.50,4.21,0,0
48151,1001,0.71,4.26,0,0
48153,1001,1.69,1.93,0,0
48155,1001,1.52,0.00,0,0
48157,1001,4.18,3.64,0,0
48159,1001,4.98,3.46,0,0
48161,1001,2.30,2.51,0,0
48163,1001,2.16,2.16,0,0
48165,1001,3.56,3.45,0,0
48167,1001,3.47,3.30,0,0
48169,1001,1.80,1.08,0,0
48171,1001,4.72,3.25,0,0
48173,1001,1.82,0.00,0,0
48175,1001,1.29,1.80,0,0
48177,1001,4.08,2.59,0,0
48179,1001,2.61,3.42,0,0
48181,1001,3.55,3.85,0,0
48183,1001,3.78,3.41,0,0
48185,1001,3.64,2.61,0,0
48187,1001,3.36,3.37,0,0
48189,1001,2.42,1.99,0,0
48191,1001,3.40,4.08,0,0
48193,1001,2.17,2.96,0,0
48195,1001,3.24,2.99,0,0
48197,1001,2.55,1.91,0,0
48199,1001,3.88,3.70,0,0
48201,1001,3.80,3.35,0,0
48203,1001,3.67,3.36,0,0
48205,1001,3.90,3.90,0,0
48207,1001,5.42,2.92,0,0
48209,1001,4.10,3.90,0,0
48211,1001,2.03,4.64,0,0
48213,1001,3.44,2.68,0,0
48215,1001,3.63,3.07,0,0
48217,1001,3.23,2.77,0,0
48219,1001,3.17,3.58,0,0
48221,1001,4.44,3.39,0,0
48223,1001,3.57,2.88,0,0
48225,1001,2.91,3.51,0,0
48227,1001,2.87,2.32,0,0
48229,1001,3.91,3.35,0,0
48231,1001,3.11,2.88,0,0
48233,1001,2.78,3.57,0,0
48235,1001,1.47,1.47,0,0
48237,1001,1.55,2.65,0,0
48239,1001,3.14,2.74,0,0
48241,1001,3.36,2.35,0,0
48243,1001,3.43,2.29,0,0
48245,1001,3.87,2.88,0,0
48247,1001,2.19,3.76,0,0
48249,1001,3.46,2.97,0,0
48251,1001,3.28,3.25,0,0
48253,1001,3.46,3.39,0,0
48255,1001,3.22,2.55,0,0
48257,1001,3.68,3.72,0,0
48259,1001,3.71,4.40,0,0
48261,1001,3.12,3.12,0,0
48263,1001,0.00,6.25,0,0
48265,1001,3.31,3.28,0,0
48267,1001,2.49,1.87,0,0
48269,1001,1.89,5.66,0,0
48271,1001,0.50,0.99,0,0
48273,1001,3.34,2.54,0,0
48275,1001,1.47,1.84,0,0
48277,1001,3.49,3.49,0,0
48279,1001,3.46,2.31,0,0
48281,1001,3.32,2.57,0,0
48283,1001,3.78,2.66,0,0
48285,1001,4.46,3.74,0,0
48287,1001,4.17,5.43,0,0
48289,1001,3.38,2.74,0,0
48291,1001,3.37,3.42,0,0
48293,1001,5.00,3.91,0,0
48295,1001,5.62,3.12,0,0
48297,1001,2.32,2.80,0,0
48299,1001,3.03,3.00,0,0
48301,1001,1.71,0.00,0,0
48303,1001,3.44,3.30,0,0
48305,1001,3.04,3.38,0,0
48307,1001,1.32,1.51,0,0
48309,1001,3.56,3.65,0,0
48311,1001,3.95,2.96,0,0
48313,1001,2.45,1.84,0,0
48315,1001,3.25,1.99,0,0
48317,1001,3.57,1.78,0,0
48319,1001,2.67,3.33,0,0
48321,1001,2.99,2.84,0,0
48323,1001,3.74,3.38,0,0
48325,1001,4.65,3.46,0,0
48327,1001,0.00,0.00,0,0
48329,1001,3.08,3.13,0,0
48331,1001,3.41,3.01,0,0
48333,1001,2.33,4.32,0,0
48335,1001,3.24,2.08,0,0
48337,1001,2.61,3.96,0,0
48339,1001,3.75,3.71,0,0
48341,1001,3.64,1.85,0,0
48343,1001,2.43,2.76,0,0
48345,1001,1.75,1.75,0,0
48347,1001,3.49,3.19,0,0
48349,1001,2.44,2.86,0,0
48351,1001,1.33,2.13,0,0
48353,1001,2.56,2.80,0,0
48355,1001,3.26,3.41,0,0
48357,1001,5.17,2.70,0,0
48359,1001,2.91,2.33,0,0
48361,1001,4.16,3.22,0,0
48363,1001,3.37,2.39,0,0
48365,1001,5.85,3.30,0,0
48367,1001,4.58,3.74,0,0
48369,1001,2.29,2.59,0,0
48371,1001,2.59,2.50,0,0
48373,1001,3.43,3.04,0,0
48375,1001,2.60,2.50,0,0
48377,1001,8.44,5.21,0,0
48379,1001,2.61,1.63,0,0
48381,1001,3.58,3.39,0,0
48383,1001,1.82,2.34,0,0
48385,1001,4.55,4.55,0,0
48387,1001,2.43,2.14,0,0
48389,1001,2.79,5.77,0,0
48391,1001,2.79,2.79,0,0
48393,1001,2.17,4.35,0,0
48395,1001,4.30,3.72,0,0
48397,1001,3.68,3.75,0,0
48399,1001,1.86,2.13,0,0
48401,1001,3.08,3.44,0,0
48403,1001,5.80,3.86,0,0
48405,1001,1.71,2.40,0,0
48407,1001,3.39,3.04,0,0
48409,1001,3.89,3.69,0,0
48411,1001,2.00,2.00,0,0
48413,1001,3.52,4.09,0,0
48415,1001,7.45,1.46,0,0
48417,1001,4.68,2.92,0,0
48419,1001,6.85,4.72,0,0
48421,1001,11.44,4.43,0,0
48423,1001,3.37,3.50,0,0
48425,1001,2.83,3.90,0,0
48427,1001,3.51,3.87,0,0
48429,1001,2.94,0.98,0,0
48431,1001,0.93,3.70,0,0
48433,1001,6.41,5.13,0,0
48435,1001,2.04,2.04,0,0
48437,1001,3.39,4.87,0,0
48439,1001,3.87,3.52,0,0
48441,1001,3.43,2.99,0,0
48443,1001,2.74,2.13,0,0
48445,1001,5.51,2.57,0,0
48447,1001,0.00,1.98,0,0
48449,1001,3.49,3.17,0,0
48451,1001,3.06,3.15,0,0
48453,1001,4.34,4.16,0,0
48455,1001,5.52,4.05,0,0
48457,1001,3.90,2.63,0,0
48459,1001,4.14,3.72,0,0
48461,1001,4.40,2.86,0,0
48463,1001,4.39,3.76,0,0
48465,1001,3.18,2.85,0,0
48467,1001,3.89,3.17,0,0
48469,1001,3.75,3.32,0,0
48471,1001,3.65,3.47,0,0
48473,1001,3.09,3.28,0,0
48475,1001,2.28,2.37,0,0
48477,1001,2.82,3.09,0,0
48479,1001,3.78,3.76,0,0
48481,1001,3.67,3.64,0,0
48483,1001,1.10,1.10,0,0
48485,1001,3.40,3.71,0,0
48487,1001,2.96,1.80,0,0
48489,1001,3.96,3.39,0,0
48491,1001,2.83,2.55,0,0
48493,1001,4.33,4.09,0,0
48495,1001,4.87,2.23,0,0
48497,1001,3.71,3.71,0,0
48499,1001,5.26,3.57,0,0
48501,1001,1.60,1.60,0,0
48503,1001,3.34,2.94,0,0
48505,1001,4.65,3.40,0,0
48507,1001,5.54,4.33,0,0
49001,1001,2.97,3.72,0,0
49003,1001,2.98,3.33,0,0
49005,1001,3.69,3.73,0,0
49007,1001,3.30,2.67,0,0
49009,1001,0.00,4.76,0,0
49011,1001,3.02,3.04,0,0
49013,1001,2.23,2.79,0,0
49015,1001,2.44,2.57,0,0
49017,1001,3.56,2.22,0,0
49019,1001,3.57,2.32,0,0
49021,1001,3.24,3.29,0,0
49023,1001,2.81,8.98,0,0
49025,1001,2.45,2.34,0,0
49027,1001,2.18,3.34,0,0
49029,1001,2.80,3.32,0,0
49031,1001,0.00,1.37,0,0
49033,1001,2.95,3.32,0,0
49035,1001,3.59,3.33,0,0
49037,1001,1.86,2.25,0,0
49039,1001,3.62,4.07,0,0
49041,1001,3.66,2.42,0,0
49043,1001,3.86,3.90,0,0
49045,1001,2.80,3.78,0,0
49047,1001,2.48,2.67,0,0
49049,1001,3.48,3.39,0,0
49051,1001,3.47,3.08,0,0
49053,1001,3.58,3.22,0,0
49055,1001,1.43,2.86,0,0
49057,1001,3.40,3.24,0,0
50001,1001,4.65,4.57,0,0
50003,1001,6.04,4.35,0,0
50005,1001,5.24,4.16,0,0
50007,1001,4.92,4.89,0,0
50009,1001,3.83,6.38,0,0
50011,1001,3.60,4.16,0,0
50013,1001,3.99,3.13,0,0
50015,1001,3.69,3.73,0,0
50017,1001,4.27,5.72,0,0
50019,1001,3.75,3.75,0,0
50021,1001,3.80,4.21,0,0
50023,1001,4.53,3.44,0,0
50025,1001,3.87,4.38,0,0
50027,1001,3.63,4.47,0,0
51001,1001,3.39,2.97,0,0
51003,1001,5.03,4.89,0,0
51005,1001,5.88,3.26,0,0
51007,1001,3.55,2.94,0,0
51009,1001,5.00,3.52,0,0
51011,1001,5.95,2.42,0,0
51013,1001,5.73,6.15,0,0
51015,1001,3.93,3.95,0,0
51017,1001,5.29,4.41,0,0
51019,1001,4.70,4.16,0,0
51021,1001,2.50,3.50,0,0
51023,1001,3.79,4.53,0,0
51025,1001,5.28,2.76,0,0
51027,1001,5.12,3.52,0,0
51029,1001,2.98,4.17,0,0
51031,1001,4.64,4.01,0,0
51033,1001,3.69,3.33,0,0
51035,1001,4.19,3.40,0,0
51036,1001,2.66,3.42,0,0
51037,1001,3.37,4.33,0,0
51041,1001,4.65,4.06,0,0
51043,1001,3.68,3.98,0,0
51045,1001,3.35,7.43,0,0
51047,1001,4.78,3.82,0,0
51049,1001,3.01,2.71,0,0
51051,1001,4.35,4.49,0,0
51053,1001,4.43,2.02,0,0
51057,1001,2.05,2.05,0,0
51059,1001,5.16,5.05,0,0
51061,1001,5.79,5.08,0,0
51063,1001,8.30,3.85,0,0
51065,1001,6.33,5.25,0,0
51067,1001,4.62,4.06,0,0
51069,1001,4.95,4.24,0,0
51071,1001,4.90,3.58,0,0
51073,1001,4.34,4.39,0,0
51075,1001,6.11,3.51,0,0
51077,1001,4.37,4.26,0,0
51079,1001,4.35,4.26,0,0
51081,1001,4.18,2.94,0,0
51083,1001,3.29,2.82,0,0
51085,1001,4.53,4.66,0,0
51087,1001,4.73,4.72,0,0
51089,1001,4.09,3.84,0,0
51091,1001,8.81,2.52,0,0
51093,1001,5.85,5.08,0,0
51095,1001,5.18,5.27,0,0
51097,1001,7.69,2.69,0,0
51099,1001,4.06,3.92,0,0
51101,1001,2.51,4.03,0,0
51103,1001,3.31,2.11,0,0
51105,1001,3.08,3.27,0,0
51107,1001,3.77,3.62,0,0
51109,1001,4.41,4.03,0,0
51111,1001,2.78,3.21,0,0
51113,1001,3.55,2.37,0,0
51115,1001,2.79,4.36,0,0
51117,1001,2.93,3.18,0,0
51119,1001,6.73,3.06,0,0
51121,1001,4.96,4.67,0,0
51125,1001,4.54,5.01,0,0
51127,1001,5.24,4.28,0,0
51131,1001,2.82,5.65,0,0
51133,1001,3.81,3.70,0,0
51135,1001,3.50,3.59,0,0
51137,1001,7.75,5.21,0,0
51139,1001,5.13,4.94,0,0
51141,1001,4.11,4.22,0,0
51143,1001,4.02,4.00,0,0
51145,1001,3.72,3.68,0,0
51147,1001,4.62,1.68,0,0
51149,1001,3.31,3.00,0,0
51153,1001,5.11,4.42,0,0
51155,1001,3.43,3.72,0,0
51157,1001,3.93,4.05,0,0
51159,1001,3.55,2.76,0,0
51161,1001,5.33,4.44,0,0
51163,1001,4.88,5.10,0,0
51165,1001,4.70,4.27,0,0
51167,1001,4.53,4.67,0,0
51169,1001,3.54,3.28,0,0
51171,1001,4.08,3.85,0,0
51173,1001,4.50,4.60,0,0
51175,1001,3.46,2.19,0,0
51177,1001,3.95,3.90,0,0
51179,1001,4.55,4.40,0,0
51181,1001,3.79,4.10,0,0
51183,1001,3.62,3.62,0,0
51185,1001,3.96,5.23,0,0
51187,1001,4.60,4.29,0,0
51191,1001,4.66,4.80,0,0
51193,1001,3.57,4.01,0,0
51195,1001,4.41,3.69,0,0
51197,1001,4.53,3.36,0,0
51199,1001,4.25,5.35,0,0
53001,1001,3.34,1.96,0,0
53003,1001,3.39,4.50,0,0
53005,1001,3.54,3.36,0,0
53007,1001,3.71,3.53,0,0
53009,1001,3.56,4.17,0,0
53011,1001,4.85,4.03,0,0
53013,1001,3.33,0.83,0,0
53015,1001,3.70,3.33,0,0
53017,1001,4.16,3.46,0,0
53019,1001,2.16,6.67,0,0
53021,1001,3.54,2.96,0,0
53023,1001,3.15,2.70,0,0
53025,1001,3.27,2.52,0,0
53027,1001,3.02,3.43,0,0
53029,1001,4.29,4.47,0,0
53031,1001,4.03,4.95,0,0
53033,1001,4.48,4.11,0,0
53035,1001,3.66,4.15,0,0
53037,1001,4.70,4.13,0,0
53039,1001,2.66,6.47,0,0
53041,1001,3.20,3.42,0,0
53043,1001,3.23,2.42,0,0
53045,1001,3.56,3.81,0,0
53047,1001,5.41,4.52,0,0
53049,1001,3.76,4.65,0,0
53051,1001,2.44,4.06,0,0
53053,1001,4.13,3.57,0,0
53055,1001,4.55,3.93,0,0
53057,1001,3.32,3.07,0,0
53059,1001,4.85,5.23,0,0
53061,1001,4.54,4.15,0,0
53063,1001,3.89,3.87,0,0
53065,1001,3.60,3.14,0,0
53067,1001,3.63,3.74,0,0
53069,1001,3.43,3.92,0,0
53071,1001,3.62,3.85,0,0
53073,1001,5.05,4.38,0,0
53075,1001,4.31,3.88,0,0
53077,1001,3.36,2.89,0,0
54001,1001,2.94,4.41,0,0
54003,1001,4.30,3.89,0,0
54005,1001,4.53,2.57,0,0
54007,1001,1.82,3.63,0,0
54009,1001,3.85,2.63,0,0
54011,1001,4.03,3.93,0,0
54013,1001,4.41,2.21,0,0
54015,1001,1.69,1.12,0,0
54017,1001,2.95,3.80,0,0
54019,1001,4.68,3.90,0,0
54021,1001,2.55,2.55,0,0
54023,1001,3.59,3.95,0,0
54025,1001,3.01,3.21,0,0
54027,1001,2.56,2.56,0,0
54029,1001,4.96,3.47,0,0
54031,1001,4.77,2.28,0,0
54033,1001,3.29,3.56,0,0
54035,1001,3.66,3.28,0,0
54037,1001,4.23,4.66,0,0
54039,1001,4.17,3.79,0,0
54041,1001,2.87,3.83,0,0
54043,1001,2.71,3.83,0,0
54045,1001,2.45,1.91,0,0
54047,1001,5.62,3.46,0,0
54049,1001,3.92,3.94,0,0
54051,1001,3.46,4.57,0,0
54053,1001,3.66,3.04,0,0
54055,1001,4.67,3.38,0,0
54057,1001,4.09,3.13,0,0
54059,1001,5.22,2.71,0,0
54061,1001,5.12,4.87,0,0
54063,1001,4.37,2.43,0,0
54065,1001,8.31,6.90,0,0
54067,1001,3.18,3.67,0,0
54069,1001,3.83,3.69,0,0
54071,1001,1.65,1.10,0,0
54073,1001,7.63,5.79,0,0
54075,1001,3.97,3.70,0,0
54077,1001,3.66,3.31,0,0
54079,1001,4.14,3.74,0,0
54081,1001,4.81,3.63,0,0
54083,1001,4.39,4.28,0,0
54085,1001,3.65,2.17,0,0
54087,1001,3.82,3.67,0,0
54089,1001,6.37,2.93,0,0
54091,1001,3.01,3.01,0,0
54093,1001,4.89,2.90,0,0
54095,1001,1.77,3.10,0,0
54097,1001,4.04,4.24,0,0
54099,1001,3.44,3.62,0,0
54101,1001,1.23,2.77,0,0
54103,1001,3.79,2.91,0,0
54105,1001,4.51,2.46,0,0
54107,1001,3.82,3.42,0,0
54109,1001,3.45,2.78,0,0
55001,1001,3.70,3.48,0,0
55003,1001,6.36,3.54,0,0
55005,1001,4.21,4.33,0,0
55007,1001,4.83,4.39,0,0
55009,1001,4.10,3.63,0,0
55011,1001,3.25,3.40,0,0
55013,1001,3.24,2.34,0,0
55015,1001,3.64,3.23,0,0
55017,1001,3.39,3.28,0,0
55019,1001,2.57,2.50,0,0
55021,1001,3.68,3.24,0,0
55023,1001,3.70,4.81,0,0
55025,1001,4.46,4.41,0,0
55027,1001,3.90,3.46,0,0
55029,1001,3.45,4.25,0,0
55031,1001,3.97,3.65,0,0
55033,1001,3.62,3.66,0,0
55035,1001,4.38,4.56,0,0
55037,1001,0.78,6.20,0,0
55039,1001,3.78,3.45,0,0
55041,1001,3.10,1.80,0,0
55043,1001,4.00,3.38,0,0
55045,1001,4.39,4.10,0,0
55047,1001,1.77,2.96,0,0
55049,1001,2.02,2.50,0,0
55051,1001,2.76,3.59,0,0
55053,1001,3.87,3.93,0,0
55055,1001,3.72,3.88,0,0
55057,1001,4.03,3.79,0,0
55059,1001,4.37,3.70,0,0
55061,1001,3.06,3.29,0,0
55063,1001,3.98,3.80,0,0
55065,1001,3.18,2.47,0,0
55067,1001,3.05,2.84,0,0
55069,1001,2.76,2.72,0,0
55071,1001,4.60,4.01,0,0
55073,1001,3.89,3.32,0,0
55075,1001,2.98,3.38,0,0
55077,1001,2.76,2.00,0,0
55078,1001,1.65,1.65,0,0
55079,1001,4.14,3.54,0,0
55081,1001,3.78,3.38,0,0
55083,1001,2.14,2.93,0,0
55085,1001,4.66,4.17,0,0
55087,1001,3.94,3.61,0,0
55089,1001,4.15,4.10,0,0
55091,1001,3.00,4.10,0,0
55093,1001,3.81,4.06,0,0
55095,1001,4.06,3.17,0,0
55097,1001,4.64,3.53,0,0
55099,1001,4.50,2.41,0,0
55101,1001,4.47,3.59,0,0
55103,1001,3.55,3.90,0,0
55105,1001,4.06,3.34,0,0
55107,1001,2.48,3.44,0,0
55109,1001,6.12,6.19,0,0
55111,1001,3.41,3.12,0,0
55113,1001,4.10,2.12,0,0
55115,1001,3.73,2.94,0,0
55117,1001,4.49,3.57,0,0
55119,1001,3.21,2.75,0,0
55121,1001,4.39,3.49,0,0
55123,1001,4.86,4.43,0,0
55125,1001,2.83,3.15,0,0
55127,1001,4.38,3.31,0,0
55129,1001,3.74,4.05,0,0
55131,1001,4.68,3.80,0,0
55133,1001,5.06,3.97,0,0
55135,1001,3.89,2.83,0,0
55137,1001,3.22,2.08,0,0
55139,1001,4.00,3.66,0,0
55141,1001,3.40,3.22,0,0
56001,1001,4.09,4.06,0,0
56003,1001,2.90,1.97,0,0
56005,1001,2.50,3.16,0,0
56007,1001,3.22,2.30,0,0
56009,1001,1.71,2.09,0,0
56011,1001,2.42,3.43,0,0
56013,1001,2.30,2.57,0,0
56015,1001,6.44,3.59,0,0
56017,1001,2.40,4.81,0,0
56019,1001,2.58,5.61,0,0
56021,1001,3.11,2.91,0,0
56023,1001,2.76,2.62,0,0
56025,1001,4.50,4.66,0,0
56027,1001,2.08,2.08,0,0
56029,1001,3.54,3.81,0,0
